humidity,light,moisture,temperature,timestamp,hour,minute,day,week,month,year
86.95,0.0,100.0,27.83,2025-07-12 02:16:17+07:00,2025-07-12 02:00:00+07:00,16,2025-07-12 00:00:00+07:00,28,7,2025
86.93,0.0,100.0,27.82,2025-07-12 02:16:47+07:00,2025-07-12 02:00:00+07:00,16,2025-07-12 00:00:00+07:00,28,7,2025
86.89,0.0,100.0,27.85,2025-07-12 02:17:17+07:00,2025-07-12 02:00:00+07:00,17,2025-07-12 00:00:00+07:00,28,7,2025
86.92,0.0,100.0,27.82,2025-07-12 02:17:47+07:00,2025-07-12 02:00:00+07:00,17,2025-07-12 00:00:00+07:00,28,7,2025
86.93,0.0,100.0,27.83,2025-07-12 02:18:17+07:00,2025-07-12 02:00:00+07:00,18,2025-07-12 00:00:00+07:00,28,7,2025
86.93,0.0,100.0,27.82,2025-07-12 02:18:47+07:00,2025-07-12 02:00:00+07:00,18,2025-07-12 00:00:00+07:00,28,7,2025
86.97,0.0,100.0,27.82,2025-07-12 02:19:17+07:00,2025-07-12 02:00:00+07:00,19,2025-07-12 00:00:00+07:00,28,7,2025
86.95,0.0,100.0,27.82,2025-07-12 02:19:47+07:00,2025-07-12 02:00:00+07:00,19,2025-07-12 00:00:00+07:00,28,7,2025
86.95,0.0,100.0,27.83,2025-07-12 02:20:17+07:00,2025-07-12 02:00:00+07:00,20,2025-07-12 00:00:00+07:00,28,7,2025
86.95,0.0,100.0,27.8,2025-07-12 02:20:47+07:00,2025-07-12 02:00:00+07:00,20,2025-07-12 00:00:00+07:00,28,7,2025
86.95,0.0,100.0,27.8,2025-07-12 02:21:17+07:00,2025-07-12 02:00:00+07:00,21,2025-07-12 00:00:00+07:00,28,7,2025
86.96,0.0,100.0,27.79,2025-07-12 02:21:47+07:00,2025-07-12 02:00:00+07:00,21,2025-07-12 00:00:00+07:00,28,7,2025
86.95,0.0,100.0,27.79,2025-07-12 02:22:17+07:00,2025-07-12 02:00:00+07:00,22,2025-07-12 00:00:00+07:00,28,7,2025
86.98,0.0,100.0,27.82,2025-07-12 02:22:47+07:00,2025-07-12 02:00:00+07:00,22,2025-07-12 00:00:00+07:00,28,7,2025
86.95,0.0,100.0,27.8,2025-07-12 02:23:17+07:00,2025-07-12 02:00:00+07:00,23,2025-07-12 00:00:00+07:00,28,7,2025
87.0,0.0,100.0,27.79,2025-07-12 02:23:47+07:00,2025-07-12 02:00:00+07:00,23,2025-07-12 00:00:00+07:00,28,7,2025
86.97,0.0,100.0,27.8,2025-07-12 02:24:17+07:00,2025-07-12 02:00:00+07:00,24,2025-07-12 00:00:00+07:00,28,7,2025
87.0,0.0,100.0,27.79,2025-07-12 02:24:47+07:00,2025-07-12 02:00:00+07:00,24,2025-07-12 00:00:00+07:00,28,7,2025
86.99,0.0,100.0,27.8,2025-07-12 02:25:17+07:00,2025-07-12 02:00:00+07:00,25,2025-07-12 00:00:00+07:00,28,7,2025
87.0,0.0,100.0,27.8,2025-07-12 02:25:47+07:00,2025-07-12 02:00:00+07:00,25,2025-07-12 00:00:00+07:00,28,7,2025
86.99,0.0,100.0,27.79,2025-07-12 02:26:17+07:00,2025-07-12 02:00:00+07:00,26,2025-07-12 00:00:00+07:00,28,7,2025
87.04,0.0,100.0,27.8,2025-07-12 02:26:47+07:00,2025-07-12 02:00:00+07:00,26,2025-07-12 00:00:00+07:00,28,7,2025
87.0,0.0,100.0,27.8,2025-07-12 02:27:17+07:00,2025-07-12 02:00:00+07:00,27,2025-07-12 00:00:00+07:00,28,7,2025
87.02,0.0,100.0,27.79,2025-07-12 02:27:47+07:00,2025-07-12 02:00:00+07:00,27,2025-07-12 00:00:00+07:00,28,7,2025
87.01,0.0,100.0,27.8,2025-07-12 02:28:17+07:00,2025-07-12 02:00:00+07:00,28,2025-07-12 00:00:00+07:00,28,7,2025
87.06,0.0,100.0,27.79,2025-07-12 02:28:47+07:00,2025-07-12 02:00:00+07:00,28,2025-07-12 00:00:00+07:00,28,7,2025
87.06,0.0,100.0,27.8,2025-07-12 02:29:17+07:00,2025-07-12 02:00:00+07:00,29,2025-07-12 00:00:00+07:00,28,7,2025
87.06,0.0,100.0,27.79,2025-07-12 02:29:47+07:00,2025-07-12 02:00:00+07:00,29,2025-07-12 00:00:00+07:00,28,7,2025
87.04,0.0,100.0,27.78,2025-07-12 02:30:17+07:00,2025-07-12 02:00:00+07:00,30,2025-07-12 00:00:00+07:00,28,7,2025
87.03,0.0,100.0,27.79,2025-07-12 02:30:47+07:00,2025-07-12 02:00:00+07:00,30,2025-07-12 00:00:00+07:00,28,7,2025
87.04,0.0,100.0,27.78,2025-07-12 02:31:17+07:00,2025-07-12 02:00:00+07:00,31,2025-07-12 00:00:00+07:00,28,7,2025
87.05,0.0,100.0,27.8,2025-07-12 02:31:47+07:00,2025-07-12 02:00:00+07:00,31,2025-07-12 00:00:00+07:00,28,7,2025
87.05,0.0,100.0,27.79,2025-07-12 02:32:17+07:00,2025-07-12 02:00:00+07:00,32,2025-07-12 00:00:00+07:00,28,7,2025
87.07,0.0,100.0,27.78,2025-07-12 02:32:47+07:00,2025-07-12 02:00:00+07:00,32,2025-07-12 00:00:00+07:00,28,7,2025
87.06,0.0,100.0,27.78,2025-07-12 02:33:17+07:00,2025-07-12 02:00:00+07:00,33,2025-07-12 00:00:00+07:00,28,7,2025
87.05,0.0,100.0,27.79,2025-07-12 02:33:47+07:00,2025-07-12 02:00:00+07:00,33,2025-07-12 00:00:00+07:00,28,7,2025
87.05,0.0,100.0,27.79,2025-07-12 02:34:17+07:00,2025-07-12 02:00:00+07:00,34,2025-07-12 00:00:00+07:00,28,7,2025
87.06,0.0,100.0,27.79,2025-07-12 02:34:47+07:00,2025-07-12 02:00:00+07:00,34,2025-07-12 00:00:00+07:00,28,7,2025
87.05,0.0,100.0,27.78,2025-07-12 02:35:17+07:00,2025-07-12 02:00:00+07:00,35,2025-07-12 00:00:00+07:00,28,7,2025
87.04,0.0,100.0,27.8,2025-07-12 02:35:47+07:00,2025-07-12 02:00:00+07:00,35,2025-07-12 00:00:00+07:00,28,7,2025
87.05,0.0,100.0,27.79,2025-07-12 02:36:17+07:00,2025-07-12 02:00:00+07:00,36,2025-07-12 00:00:00+07:00,28,7,2025
87.06,0.0,100.0,27.79,2025-07-12 02:36:47+07:00,2025-07-12 02:00:00+07:00,36,2025-07-12 00:00:00+07:00,28,7,2025
87.09,0.0,100.0,27.79,2025-07-12 02:37:17+07:00,2025-07-12 02:00:00+07:00,37,2025-07-12 00:00:00+07:00,28,7,2025
87.08,0.0,100.0,27.78,2025-07-12 02:37:47+07:00,2025-07-12 02:00:00+07:00,37,2025-07-12 00:00:00+07:00,28,7,2025
87.08,0.0,100.0,27.78,2025-07-12 02:38:17+07:00,2025-07-12 02:00:00+07:00,38,2025-07-12 00:00:00+07:00,28,7,2025
87.07,0.0,100.0,27.76,2025-07-12 02:38:47+07:00,2025-07-12 02:00:00+07:00,38,2025-07-12 00:00:00+07:00,28,7,2025
87.08,0.0,100.0,27.78,2025-07-12 02:39:17+07:00,2025-07-12 02:00:00+07:00,39,2025-07-12 00:00:00+07:00,28,7,2025
87.06,0.0,100.0,27.76,2025-07-12 02:39:47+07:00,2025-07-12 02:00:00+07:00,39,2025-07-12 00:00:00+07:00,28,7,2025
87.06,0.0,100.0,27.76,2025-07-12 02:40:17+07:00,2025-07-12 02:00:00+07:00,40,2025-07-12 00:00:00+07:00,28,7,2025
87.07,0.0,100.0,27.76,2025-07-12 02:40:47+07:00,2025-07-12 02:00:00+07:00,40,2025-07-12 00:00:00+07:00,28,7,2025
87.03,0.0,100.0,27.78,2025-07-12 02:41:17+07:00,2025-07-12 02:00:00+07:00,41,2025-07-12 00:00:00+07:00,28,7,2025
87.05,0.0,100.0,27.78,2025-07-12 02:41:47+07:00,2025-07-12 02:00:00+07:00,41,2025-07-12 00:00:00+07:00,28,7,2025
87.08,0.0,100.0,27.76,2025-07-12 02:42:17+07:00,2025-07-12 02:00:00+07:00,42,2025-07-12 00:00:00+07:00,28,7,2025
87.08,0.0,100.0,27.79,2025-07-12 02:42:47+07:00,2025-07-12 02:00:00+07:00,42,2025-07-12 00:00:00+07:00,28,7,2025
87.08,0.0,100.0,27.78,2025-07-12 02:43:17+07:00,2025-07-12 02:00:00+07:00,43,2025-07-12 00:00:00+07:00,28,7,2025
87.08,0.0,100.0,27.79,2025-07-12 02:43:47+07:00,2025-07-12 02:00:00+07:00,43,2025-07-12 00:00:00+07:00,28,7,2025
87.11,0.0,100.0,27.76,2025-07-12 02:44:17+07:00,2025-07-12 02:00:00+07:00,44,2025-07-12 00:00:00+07:00,28,7,2025
87.09,0.0,100.0,27.78,2025-07-12 02:44:47+07:00,2025-07-12 02:00:00+07:00,44,2025-07-12 00:00:00+07:00,28,7,2025
87.06,0.0,100.0,27.78,2025-07-12 02:45:17+07:00,2025-07-12 02:00:00+07:00,45,2025-07-12 00:00:00+07:00,28,7,2025
87.1,0.0,100.0,27.78,2025-07-12 02:45:47+07:00,2025-07-12 02:00:00+07:00,45,2025-07-12 00:00:00+07:00,28,7,2025
87.15,0.0,100.0,27.76,2025-07-12 02:46:17+07:00,2025-07-12 02:00:00+07:00,46,2025-07-12 00:00:00+07:00,28,7,2025
87.13,0.0,100.0,27.78,2025-07-12 02:46:47+07:00,2025-07-12 02:00:00+07:00,46,2025-07-12 00:00:00+07:00,28,7,2025
87.1,0.0,100.0,27.76,2025-07-12 02:47:17+07:00,2025-07-12 02:00:00+07:00,47,2025-07-12 00:00:00+07:00,28,7,2025
87.12,0.0,100.0,27.74,2025-07-12 02:47:47+07:00,2025-07-12 02:00:00+07:00,47,2025-07-12 00:00:00+07:00,28,7,2025
87.11,0.0,100.0,27.76,2025-07-12 02:48:17+07:00,2025-07-12 02:00:00+07:00,48,2025-07-12 00:00:00+07:00,28,7,2025
87.1,0.0,100.0,27.73,2025-07-12 02:48:47+07:00,2025-07-12 02:00:00+07:00,48,2025-07-12 00:00:00+07:00,28,7,2025
87.14,0.0,100.0,27.74,2025-07-12 02:49:17+07:00,2025-07-12 02:00:00+07:00,49,2025-07-12 00:00:00+07:00,28,7,2025
87.13,0.0,100.0,27.76,2025-07-12 02:49:47+07:00,2025-07-12 02:00:00+07:00,49,2025-07-12 00:00:00+07:00,28,7,2025
87.16,0.0,100.0,27.74,2025-07-12 02:50:17+07:00,2025-07-12 02:00:00+07:00,50,2025-07-12 00:00:00+07:00,28,7,2025
87.18,0.0,100.0,27.73,2025-07-12 02:50:47+07:00,2025-07-12 02:00:00+07:00,50,2025-07-12 00:00:00+07:00,28,7,2025
87.15,0.0,100.0,27.73,2025-07-12 02:51:17+07:00,2025-07-12 02:00:00+07:00,51,2025-07-12 00:00:00+07:00,28,7,2025
87.16,0.0,100.0,27.73,2025-07-12 02:51:47+07:00,2025-07-12 02:00:00+07:00,51,2025-07-12 00:00:00+07:00,28,7,2025
87.17,0.0,100.0,27.73,2025-07-12 02:52:17+07:00,2025-07-12 02:00:00+07:00,52,2025-07-12 00:00:00+07:00,28,7,2025
87.18,0.0,100.0,27.74,2025-07-12 02:52:47+07:00,2025-07-12 02:00:00+07:00,52,2025-07-12 00:00:00+07:00,28,7,2025
87.15,0.0,100.0,27.72,2025-07-12 02:53:17+07:00,2025-07-12 02:00:00+07:00,53,2025-07-12 00:00:00+07:00,28,7,2025
87.2,0.0,100.0,27.74,2025-07-12 02:53:47+07:00,2025-07-12 02:00:00+07:00,53,2025-07-12 00:00:00+07:00,28,7,2025
87.22,0.0,100.0,27.73,2025-07-12 02:54:17+07:00,2025-07-12 02:00:00+07:00,54,2025-07-12 00:00:00+07:00,28,7,2025
87.21,0.0,100.0,27.73,2025-07-12 02:54:47+07:00,2025-07-12 02:00:00+07:00,54,2025-07-12 00:00:00+07:00,28,7,2025
87.23,0.0,100.0,27.73,2025-07-12 02:55:17+07:00,2025-07-12 02:00:00+07:00,55,2025-07-12 00:00:00+07:00,28,7,2025
87.23,0.0,100.0,27.74,2025-07-12 02:55:47+07:00,2025-07-12 02:00:00+07:00,55,2025-07-12 00:00:00+07:00,28,7,2025
87.23,0.0,100.0,27.74,2025-07-12 02:56:17+07:00,2025-07-12 02:00:00+07:00,56,2025-07-12 00:00:00+07:00,28,7,2025
87.24,0.0,100.0,27.73,2025-07-12 02:56:47+07:00,2025-07-12 02:00:00+07:00,56,2025-07-12 00:00:00+07:00,28,7,2025
87.27,0.0,100.0,27.74,2025-07-12 02:57:17+07:00,2025-07-12 02:00:00+07:00,57,2025-07-12 00:00:00+07:00,28,7,2025
87.28,0.0,100.0,27.73,2025-07-12 02:57:47+07:00,2025-07-12 02:00:00+07:00,57,2025-07-12 00:00:00+07:00,28,7,2025
87.2,0.0,100.0,27.73,2025-07-12 02:58:17+07:00,2025-07-12 02:00:00+07:00,58,2025-07-12 00:00:00+07:00,28,7,2025
87.22,0.0,100.0,27.73,2025-07-12 02:58:47+07:00,2025-07-12 02:00:00+07:00,58,2025-07-12 00:00:00+07:00,28,7,2025
87.24,0.0,100.0,27.76,2025-07-12 02:59:17+07:00,2025-07-12 02:00:00+07:00,59,2025-07-12 00:00:00+07:00,28,7,2025
87.22,0.0,100.0,27.74,2025-07-12 02:59:47+07:00,2025-07-12 02:00:00+07:00,59,2025-07-12 00:00:00+07:00,28,7,2025
87.21,0.0,100.0,27.73,2025-07-12 03:00:17+07:00,2025-07-12 03:00:00+07:00,0,2025-07-12 00:00:00+07:00,28,7,2025
87.21,0.0,100.0,27.72,2025-07-12 03:00:47+07:00,2025-07-12 03:00:00+07:00,0,2025-07-12 00:00:00+07:00,28,7,2025
87.22,0.0,100.0,27.74,2025-07-12 03:01:17+07:00,2025-07-12 03:00:00+07:00,1,2025-07-12 00:00:00+07:00,28,7,2025
87.21,0.0,100.0,27.74,2025-07-12 03:01:47+07:00,2025-07-12 03:00:00+07:00,1,2025-07-12 00:00:00+07:00,28,7,2025
87.16,0.0,100.0,27.72,2025-07-12 03:02:17+07:00,2025-07-12 03:00:00+07:00,2,2025-07-12 00:00:00+07:00,28,7,2025
87.2,0.0,100.0,27.73,2025-07-12 03:02:47+07:00,2025-07-12 03:00:00+07:00,2,2025-07-12 00:00:00+07:00,28,7,2025
87.17,0.0,100.0,27.76,2025-07-12 03:03:17+07:00,2025-07-12 03:00:00+07:00,3,2025-07-12 00:00:00+07:00,28,7,2025
87.19,0.0,100.0,27.76,2025-07-12 03:03:47+07:00,2025-07-12 03:00:00+07:00,3,2025-07-12 00:00:00+07:00,28,7,2025
87.18,0.0,100.0,27.76,2025-07-12 03:04:17+07:00,2025-07-12 03:00:00+07:00,4,2025-07-12 00:00:00+07:00,28,7,2025
87.21,0.0,100.0,27.74,2025-07-12 03:04:47+07:00,2025-07-12 03:00:00+07:00,4,2025-07-12 00:00:00+07:00,28,7,2025
87.19,0.0,100.0,27.76,2025-07-12 03:05:17+07:00,2025-07-12 03:00:00+07:00,5,2025-07-12 00:00:00+07:00,28,7,2025
87.25,0.0,100.0,27.74,2025-07-12 03:05:47+07:00,2025-07-12 03:00:00+07:00,5,2025-07-12 00:00:00+07:00,28,7,2025
87.24,0.0,100.0,27.74,2025-07-12 03:06:17+07:00,2025-07-12 03:00:00+07:00,6,2025-07-12 00:00:00+07:00,28,7,2025
87.23,0.0,100.0,27.72,2025-07-12 03:06:47+07:00,2025-07-12 03:00:00+07:00,6,2025-07-12 00:00:00+07:00,28,7,2025
87.22,0.0,100.0,27.73,2025-07-12 03:07:17+07:00,2025-07-12 03:00:00+07:00,7,2025-07-12 00:00:00+07:00,28,7,2025
87.22,0.0,100.0,27.73,2025-07-12 03:07:47+07:00,2025-07-12 03:00:00+07:00,7,2025-07-12 00:00:00+07:00,28,7,2025
87.22,0.0,100.0,27.73,2025-07-12 03:08:17+07:00,2025-07-12 03:00:00+07:00,8,2025-07-12 00:00:00+07:00,28,7,2025
87.2,0.0,100.0,27.74,2025-07-12 03:08:47+07:00,2025-07-12 03:00:00+07:00,8,2025-07-12 00:00:00+07:00,28,7,2025
87.23,0.0,100.0,27.74,2025-07-12 03:09:17+07:00,2025-07-12 03:00:00+07:00,9,2025-07-12 00:00:00+07:00,28,7,2025
87.22,0.0,100.0,27.72,2025-07-12 03:09:47+07:00,2025-07-12 03:00:00+07:00,9,2025-07-12 00:00:00+07:00,28,7,2025
87.21,0.0,100.0,27.73,2025-07-12 03:10:17+07:00,2025-07-12 03:00:00+07:00,10,2025-07-12 00:00:00+07:00,28,7,2025
87.2,0.0,100.0,27.74,2025-07-12 03:10:47+07:00,2025-07-12 03:00:00+07:00,10,2025-07-12 00:00:00+07:00,28,7,2025
87.23,0.0,100.0,27.76,2025-07-12 03:11:17+07:00,2025-07-12 03:00:00+07:00,11,2025-07-12 00:00:00+07:00,28,7,2025
87.22,0.0,100.0,27.73,2025-07-12 03:11:47+07:00,2025-07-12 03:00:00+07:00,11,2025-07-12 00:00:00+07:00,28,7,2025
87.22,0.0,100.0,27.73,2025-07-12 03:12:17+07:00,2025-07-12 03:00:00+07:00,12,2025-07-12 00:00:00+07:00,28,7,2025
87.19,0.0,100.0,27.73,2025-07-12 03:12:47+07:00,2025-07-12 03:00:00+07:00,12,2025-07-12 00:00:00+07:00,28,7,2025
87.24,0.0,100.0,27.73,2025-07-12 03:13:17+07:00,2025-07-12 03:00:00+07:00,13,2025-07-12 00:00:00+07:00,28,7,2025
87.23,0.0,100.0,27.7,2025-07-12 03:13:47+07:00,2025-07-12 03:00:00+07:00,13,2025-07-12 00:00:00+07:00,28,7,2025
87.27,0.0,100.0,27.72,2025-07-12 03:14:17+07:00,2025-07-12 03:00:00+07:00,14,2025-07-12 00:00:00+07:00,28,7,2025
87.24,0.0,100.0,27.73,2025-07-12 03:14:47+07:00,2025-07-12 03:00:00+07:00,14,2025-07-12 00:00:00+07:00,28,7,2025
87.23,0.0,100.0,27.72,2025-07-12 03:15:17+07:00,2025-07-12 03:00:00+07:00,15,2025-07-12 00:00:00+07:00,28,7,2025
87.24,0.0,100.0,27.7,2025-07-12 03:15:47+07:00,2025-07-12 03:00:00+07:00,15,2025-07-12 00:00:00+07:00,28,7,2025
87.24,0.0,100.0,27.72,2025-07-12 03:16:17+07:00,2025-07-12 03:00:00+07:00,16,2025-07-12 00:00:00+07:00,28,7,2025
87.25,0.0,100.0,27.7,2025-07-12 03:16:47+07:00,2025-07-12 03:00:00+07:00,16,2025-07-12 00:00:00+07:00,28,7,2025
87.27,0.0,100.0,27.7,2025-07-12 03:17:17+07:00,2025-07-12 03:00:00+07:00,17,2025-07-12 00:00:00+07:00,28,7,2025
87.27,0.0,100.0,27.72,2025-07-12 03:17:47+07:00,2025-07-12 03:00:00+07:00,17,2025-07-12 00:00:00+07:00,28,7,2025
87.26,0.0,100.0,27.73,2025-07-12 03:18:17+07:00,2025-07-12 03:00:00+07:00,18,2025-07-12 00:00:00+07:00,28,7,2025
87.28,0.0,100.0,27.7,2025-07-12 03:18:47+07:00,2025-07-12 03:00:00+07:00,18,2025-07-12 00:00:00+07:00,28,7,2025
87.27,0.0,100.0,27.73,2025-07-12 03:19:17+07:00,2025-07-12 03:00:00+07:00,19,2025-07-12 00:00:00+07:00,28,7,2025
87.31,0.0,100.0,27.72,2025-07-12 03:19:47+07:00,2025-07-12 03:00:00+07:00,19,2025-07-12 00:00:00+07:00,28,7,2025
87.28,0.0,100.0,27.7,2025-07-12 03:20:17+07:00,2025-07-12 03:00:00+07:00,20,2025-07-12 00:00:00+07:00,28,7,2025
87.3,0.0,100.0,27.73,2025-07-12 03:20:47+07:00,2025-07-12 03:00:00+07:00,20,2025-07-12 00:00:00+07:00,28,7,2025
87.29,0.0,100.0,27.69,2025-07-12 03:21:17+07:00,2025-07-12 03:00:00+07:00,21,2025-07-12 00:00:00+07:00,28,7,2025
87.29,0.0,100.0,27.74,2025-07-12 03:21:47+07:00,2025-07-12 03:00:00+07:00,21,2025-07-12 00:00:00+07:00,28,7,2025
87.28,0.0,100.0,27.72,2025-07-12 03:22:17+07:00,2025-07-12 03:00:00+07:00,22,2025-07-12 00:00:00+07:00,28,7,2025
87.33,0.0,100.0,27.73,2025-07-12 03:22:47+07:00,2025-07-12 03:00:00+07:00,22,2025-07-12 00:00:00+07:00,28,7,2025
87.32,0.0,100.0,27.7,2025-07-12 03:23:17+07:00,2025-07-12 03:00:00+07:00,23,2025-07-12 00:00:00+07:00,28,7,2025
87.33,0.0,100.0,27.67,2025-07-12 03:23:47+07:00,2025-07-12 03:00:00+07:00,23,2025-07-12 00:00:00+07:00,28,7,2025
87.33,0.0,100.0,27.7,2025-07-12 03:24:17+07:00,2025-07-12 03:00:00+07:00,24,2025-07-12 00:00:00+07:00,28,7,2025
87.36,0.0,100.0,27.69,2025-07-12 03:24:47+07:00,2025-07-12 03:00:00+07:00,24,2025-07-12 00:00:00+07:00,28,7,2025
87.35,0.0,100.0,27.72,2025-07-12 03:25:17+07:00,2025-07-12 03:00:00+07:00,25,2025-07-12 00:00:00+07:00,28,7,2025
87.35,0.0,100.0,27.7,2025-07-12 03:25:47+07:00,2025-07-12 03:00:00+07:00,25,2025-07-12 00:00:00+07:00,28,7,2025
87.35,0.0,100.0,27.69,2025-07-12 03:26:17+07:00,2025-07-12 03:00:00+07:00,26,2025-07-12 00:00:00+07:00,28,7,2025
87.35,0.0,100.0,27.72,2025-07-12 03:26:47+07:00,2025-07-12 03:00:00+07:00,26,2025-07-12 00:00:00+07:00,28,7,2025
87.39,0.0,100.0,27.7,2025-07-12 03:27:17+07:00,2025-07-12 03:00:00+07:00,27,2025-07-12 00:00:00+07:00,28,7,2025
87.39,0.0,100.0,27.7,2025-07-12 03:27:47+07:00,2025-07-12 03:00:00+07:00,27,2025-07-12 00:00:00+07:00,28,7,2025
87.36,0.0,100.0,27.69,2025-07-12 03:28:17+07:00,2025-07-12 03:00:00+07:00,28,2025-07-12 00:00:00+07:00,28,7,2025
87.4,0.0,100.0,27.7,2025-07-12 03:28:47+07:00,2025-07-12 03:00:00+07:00,28,2025-07-12 00:00:00+07:00,28,7,2025
87.35,0.0,100.0,27.67,2025-07-12 03:29:17+07:00,2025-07-12 03:00:00+07:00,29,2025-07-12 00:00:00+07:00,28,7,2025
87.37,0.0,100.0,27.72,2025-07-12 03:29:47+07:00,2025-07-12 03:00:00+07:00,29,2025-07-12 00:00:00+07:00,28,7,2025
87.38,0.0,100.0,27.69,2025-07-12 03:30:17+07:00,2025-07-12 03:00:00+07:00,30,2025-07-12 00:00:00+07:00,28,7,2025
87.39,0.0,100.0,27.69,2025-07-12 03:30:47+07:00,2025-07-12 03:00:00+07:00,30,2025-07-12 00:00:00+07:00,28,7,2025
87.41,0.0,100.0,27.72,2025-07-12 03:31:17+07:00,2025-07-12 03:00:00+07:00,31,2025-07-12 00:00:00+07:00,28,7,2025
87.44,0.0,100.0,27.7,2025-07-12 03:31:47+07:00,2025-07-12 03:00:00+07:00,31,2025-07-12 00:00:00+07:00,28,7,2025
87.4,0.0,100.0,27.7,2025-07-12 03:32:17+07:00,2025-07-12 03:00:00+07:00,32,2025-07-12 00:00:00+07:00,28,7,2025
87.42,0.0,100.0,27.72,2025-07-12 03:32:47+07:00,2025-07-12 03:00:00+07:00,32,2025-07-12 00:00:00+07:00,28,7,2025
87.39,0.0,100.0,27.69,2025-07-12 03:33:17+07:00,2025-07-12 03:00:00+07:00,33,2025-07-12 00:00:00+07:00,28,7,2025
87.37,0.0,100.0,27.69,2025-07-12 03:33:47+07:00,2025-07-12 03:00:00+07:00,33,2025-07-12 00:00:00+07:00,28,7,2025
87.37,0.0,100.0,27.69,2025-07-12 03:34:17+07:00,2025-07-12 03:00:00+07:00,34,2025-07-12 00:00:00+07:00,28,7,2025
87.39,0.0,100.0,27.69,2025-07-12 03:34:47+07:00,2025-07-12 03:00:00+07:00,34,2025-07-12 00:00:00+07:00,28,7,2025
87.43,0.0,100.0,27.7,2025-07-12 03:35:17+07:00,2025-07-12 03:00:00+07:00,35,2025-07-12 00:00:00+07:00,28,7,2025
87.45,0.0,100.0,27.7,2025-07-12 03:35:47+07:00,2025-07-12 03:00:00+07:00,35,2025-07-12 00:00:00+07:00,28,7,2025
87.46,0.0,100.0,27.69,2025-07-12 03:36:17+07:00,2025-07-12 03:00:00+07:00,36,2025-07-12 00:00:00+07:00,28,7,2025
87.45,0.0,100.0,27.67,2025-07-12 03:36:47+07:00,2025-07-12 03:00:00+07:00,36,2025-07-12 00:00:00+07:00,28,7,2025
87.47,0.0,100.0,27.69,2025-07-12 03:37:17+07:00,2025-07-12 03:00:00+07:00,37,2025-07-12 00:00:00+07:00,28,7,2025
87.46,0.0,100.0,27.7,2025-07-12 03:37:47+07:00,2025-07-12 03:00:00+07:00,37,2025-07-12 00:00:00+07:00,28,7,2025
87.47,0.0,100.0,27.69,2025-07-12 03:38:17+07:00,2025-07-12 03:00:00+07:00,38,2025-07-12 00:00:00+07:00,28,7,2025
87.46,0.0,100.0,27.7,2025-07-12 03:38:47+07:00,2025-07-12 03:00:00+07:00,38,2025-07-12 00:00:00+07:00,28,7,2025
87.44,0.0,100.0,27.7,2025-07-12 03:39:17+07:00,2025-07-12 03:00:00+07:00,39,2025-07-12 00:00:00+07:00,28,7,2025
87.41,0.0,100.0,27.69,2025-07-12 03:39:47+07:00,2025-07-12 03:00:00+07:00,39,2025-07-12 00:00:00+07:00,28,7,2025
87.43,0.0,100.0,27.67,2025-07-12 03:40:17+07:00,2025-07-12 03:00:00+07:00,40,2025-07-12 00:00:00+07:00,28,7,2025
87.42,0.0,100.0,27.67,2025-07-12 03:40:47+07:00,2025-07-12 03:00:00+07:00,40,2025-07-12 00:00:00+07:00,28,7,2025
87.44,0.0,100.0,27.69,2025-07-12 03:41:17+07:00,2025-07-12 03:00:00+07:00,41,2025-07-12 00:00:00+07:00,28,7,2025
87.45,0.0,100.0,27.67,2025-07-12 03:41:47+07:00,2025-07-12 03:00:00+07:00,41,2025-07-12 00:00:00+07:00,28,7,2025
87.49,0.0,100.0,27.66,2025-07-12 03:42:17+07:00,2025-07-12 03:00:00+07:00,42,2025-07-12 00:00:00+07:00,28,7,2025
87.49,0.0,100.0,27.69,2025-07-12 03:42:47+07:00,2025-07-12 03:00:00+07:00,42,2025-07-12 00:00:00+07:00,28,7,2025
87.47,0.0,100.0,27.66,2025-07-12 03:43:17+07:00,2025-07-12 03:00:00+07:00,43,2025-07-12 00:00:00+07:00,28,7,2025
87.44,0.0,100.0,27.7,2025-07-12 03:43:47+07:00,2025-07-12 03:00:00+07:00,43,2025-07-12 00:00:00+07:00,28,7,2025
87.43,0.0,100.0,27.69,2025-07-12 03:44:17+07:00,2025-07-12 03:00:00+07:00,44,2025-07-12 00:00:00+07:00,28,7,2025
87.44,0.0,100.0,27.67,2025-07-12 03:44:47+07:00,2025-07-12 03:00:00+07:00,44,2025-07-12 00:00:00+07:00,28,7,2025
87.42,0.0,100.0,27.69,2025-07-12 03:45:17+07:00,2025-07-12 03:00:00+07:00,45,2025-07-12 00:00:00+07:00,28,7,2025
87.41,0.0,100.0,27.67,2025-07-12 03:45:47+07:00,2025-07-12 03:00:00+07:00,45,2025-07-12 00:00:00+07:00,28,7,2025
87.42,0.0,100.0,27.69,2025-07-12 03:46:17+07:00,2025-07-12 03:00:00+07:00,46,2025-07-12 00:00:00+07:00,28,7,2025
87.45,0.0,100.0,27.67,2025-07-12 03:46:47+07:00,2025-07-12 03:00:00+07:00,46,2025-07-12 00:00:00+07:00,28,7,2025
87.47,0.0,100.0,27.7,2025-07-12 03:47:17+07:00,2025-07-12 03:00:00+07:00,47,2025-07-12 00:00:00+07:00,28,7,2025
